referenced_tweets,possibly_sensitive,author_id,reply_settings,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id,withheld.copyright,withheld.country_codes
[<ReferencedTweet id=1613952691553665024 type=replied_to],False,33576001,everyone,@nfljules It’s fine…it’s all….fine https://t.co/jnDQGp7teT,0,0,0,0,0,,,
[<ReferencedTweet id=1613947973339348998 type=replied_to],False,1407511296,everyone,"@Blkgld2sol Thanks for reaching out. Kindly click on the link below to send Our team a direct message to your  transition issue..
Private text 
https://t.co/dPLSW6hB6Z",0,0,0,0,0,,,
[<ReferencedTweet id=1613953096488734720 type=replied_to],False,1484198407912968192,everyone,"@AdnanMa47574375 Bollywood Fears SushantPower 

#BoycottBollywoodForever https://t.co/kJYgfBp04F",0,0,0,0,0,,,
[<ReferencedTweet id=1611535993705828353 type=quoted],False,1610535897270738949,everyone,"I’ve had a similar issue 
Contact their support directly , send ‘em a mail 
Metamaskhelpteamdesks@gmail.com,  they’ll assist you. https://t.co/6nUqKvxro0",0,0,0,0,0,,,
,False,1521783760403972101,everyone,i already forgot the days of picture cropping and the awful tl design… truly got too comfortable with twitter updates,0,0,0,0,1,,,
,False,234677210,everyone,This boy...just love him so damn much! https://t.co/mcYVFrNg7t,0,0,0,0,2,,,
[<ReferencedTweet id=1613929659216924672 type=replied_to],False,1108382888800727040,everyone,"@HailEternal I don't have a type 
My dating history: https://t.co/2tofoVXAYK",0,0,0,0,0,,,
,False,1337193508663402498,everyone,Wish I had a bro like that https://t.co/gr6Ka0bRfc,0,0,0,0,0,,,
[<ReferencedTweet id=1613943380572098561 type=quoted],False,1210746210245439488,following,Can you claim???? @bagrz2 @cryptalline @solkanic @irung999 @delfinHD @Agbara14 @Angga_Statham @KontrexJakub @jjooeerr @_GGDPs @CryptoB99330049 @0xBoombo https://t.co/5kzvvxwDqb,0,0,0,0,0,,,
,False,1293468957165400066,everyone,"23/1-oI2483` Tonight's sadness like endless 
#襄阳 #衡阳 #泰州 https://t.co/jG0YmQPZiR",0,0,0,0,0,,,
[<ReferencedTweet id=1613949426938281984 type=quoted],False,2961695038,everyone,For what? https://t.co/6lEGWnklCT,0,0,0,0,0,,,
[<ReferencedTweet id=1613894309736230912 type=quoted],False,299618741,everyone,If you have a history of anxiety and depression please stay away from Duromine. https://t.co/Rl6rydzeF9,0,0,0,0,2,,,
,False,1431573333636796419,everyone,"Revelation 12:11 And they overcame him by the blood of the Lamb, and by the word of their testimony; and they loved not their lives unto the death. #ProphetElvisMbonye https://t.co/mWISL2rBgg",0,0,0,0,0,,,
,True,1073762154879188993,everyone,"#hotwife #cuckold #blowjob #deepthroat #bbc #throat #throatbulge #bbcdeepthroat 

BBC bull pushing his property's mouth 👄 down onto his cock and filling her her pretty throat https://t.co/64ZYF2yTPG",0,0,0,0,0,,,
[<ReferencedTweet id=1613936194286489616 type=quoted],False,1350082224956309506,everyone,pain and suffering https://t.co/7lvuRvG77r,0,0,0,0,0,,,
[<ReferencedTweet id=1613951834959351824 type=quoted],False,878816215,everyone,"Nigerians, have haven been socioculturally equipped with zeal and dedication, given the ripe environment will excel at anything profitable to the nation and the entire world at large.....👌🏾 https://t.co/HkBWDEJJMf",0,0,0,0,0,,,
[<ReferencedTweet id=1613650095836209175 type=quoted],False,1159274124071571457,everyone,Love this❤️❤️❤️❤️ https://t.co/o6MDVmr33q,0,0,0,0,0,,,
,False,1603749094026932224,everyone,"DO YOU LIKE ME? ♥♥♥ 
#成都按摩 #成都SPA #成都 https://t.co/11DXHJHhmI",0,0,0,0,0,,,
,False,1194894105790287872,everyone,"It has to be said ...
Joao Felix was electrifying yesterday vs Fulham in the 58 mins before the red card
..Imagine if he had moved to Arsenal and not Chelsea... https://t.co/L1NvfAkuFx",0,0,0,0,0,7d2673c3623fe492,,
[<ReferencedTweet id=1613896986994036741 type=quoted],False,1064749795070349313,everyone,MY GUY????? https://t.co/KRZyZRcIpg,0,0,0,0,0,,,
,False,3317808500,everyone,quality comms https://t.co/tVtncjh9fE,0,0,0,0,0,,,
[<ReferencedTweet id=1613941749155794951 type=replied_to],False,1103804368602591232,everyone,@Mr_Sir_Raider If I se that fucker …. https://t.co/Dd1cNBC2uZ,0,0,0,0,0,b71fac2ee9792cbe,,
[<ReferencedTweet id=1613904487302811649 type=replied_to],False,1253436452160958464,everyone,@northwolf911 Thank you for sharing this wolf i needed to hear this!! https://t.co/H8LD9Y8LG0,0,0,0,0,0,,,
[<ReferencedTweet id=1613953371534233616 type=quoted],False,1633141729,everyone,"And because they tried to give schoolchildren class credit to work on their campaign. 

No, wait. Only one mayor has THAT problem. https://t.co/azcnUwn6Pu",0,0,1,0,0,,,
[<ReferencedTweet id=1610141315626602496 type=quoted],False,1462847118037725193,everyone,"Finally First look of our Favourite Bhediya is here   and as expected it's 🔥🔥🔥🔥!
Eyes n expressions after transfornation r Fab @Gashmeer 
#GashmeerMahajani 
#IshqMeinGhayal 
#IshqMeinGhayalWithGashmeer https://t.co/QqfzUj3jxl https://t.co/edBKQ9bYz1",0,0,0,0,0,,,
[<ReferencedTweet id=1613788352347607046 type=quoted],False,915764500221108225,everyone,"The same way women pick bad baby daddies is the same way men marry women that aren't wives.
Ozenzile akha khalelewa https://t.co/BuiD7wYWFB",0,0,0,0,0,,,
[<ReferencedTweet id=1613935994440683521 type=quoted],False,2724390719,everyone,I am glad that they realized this blatantly obvious fact that has been a hinderance on this offenses’s success for the past 5 season. Good job! https://t.co/KvMtPtktoJ,0,0,0,0,0,,,
,False,1257360245820657672,everyone,"QuentinTabithaMadelineFabian   
#彩票 #百家乐 https://t.co/0M27VEOWGy",0,0,0,0,0,,,
[<ReferencedTweet id=1613950235423772700 type=quoted],False,1309645255592026112,everyone,Monstro https://t.co/jGByfl2oIb,0,0,0,0,0,,,
[<ReferencedTweet id=1613953623158919173 type=quoted],False,354713337,following,My dawg. https://t.co/IIKG0xzVQ0,0,0,0,0,0,,,
,False,1533839194593837056,everyone,After two seasons this is such a huge accomplishment! Thank you for tuning in every week! Can’t wait for season 3! https://t.co/l4QkXLYp56,0,0,0,0,0,,,
,False,803611480864227328,everyone,"We heard #Houston had a problem, so we're bringing solutions. Meet us in the Lone Star state w/ @hjug to learn how #messagedriven communication can build smarter #microservices to meet end-user needs. Learn more in the links threaded below. https://t.co/U2aRC4OENJ",0,0,0,0,0,,,
,False,1545817838937845760,everyone,"After eternity husband wife spotted🤧🤧
#TejRan #Tejasswiprakash #Karankundrra https://t.co/K0pIH3Z1aT",0,0,0,0,1,,,
,False,1117861367594266625,everyone,"""What are your weekend plans?""

Me, planning to sit on the couch and watch football all day:

https://t.co/28r2oAGohh",1,0,0,0,0,,,
[<ReferencedTweet id=1613900964750295041 type=quoted],False,838493218266361856,everyone,“It’s about wrestling with a reality that is always pulling you open.” ⤵️ https://t.co/Ii1cIoHbuy,0,0,0,0,0,,,
[<ReferencedTweet id=1613870153338585095 type=quoted],False,2422577735,everyone,BETUL https://t.co/5qSdk2XsYG,0,0,0,0,0,,,
[<ReferencedTweet id=1613946232656859137 type=quoted],False,1542648840842629121,everyone,Hydrogen bomb vs coughing baby https://t.co/t90nLOqIwD,0,0,0,0,0,,,
[<ReferencedTweet id=1613938417083248640 type=quoted],False,1613906757511942144,everyone,"You had two choices, Reo. Eat your snack but wait for 30 minutes before going to sleep,p or just sleep and eat your snack tomorrow. Which one are you gonna choose? https://t.co/xf8oPk3Pug",0,0,0,0,0,,,
[<ReferencedTweet id=1613335882563743745 type=replied_to],False,1567646211875774464,everyone,@Uyghur_Oghly @WMuslimCC GET YOUR FACTS RIGHT! Those are Drug addict criminals in rehab treatment programme!! https://t.co/UjxXkG0DWv,0,0,0,0,0,,,
[<ReferencedTweet id=1613953488538701824 type=replied_to],False,1528214871795433472,everyone,@hxhtwtooc the author https://t.co/KJdka794u9,0,0,1,0,0,,,
,False,3226219176,everyone,"1/12-x1` The guilty will weep and the bitter will heal 
#武汉 #郑州 #西安 https://t.co/tperCdb6oY",0,0,0,0,0,,,
[<ReferencedTweet id=1613952507583291392 type=quoted],False,1536063912504066048,everyone,"""Ay there's McSpaghetti on the menu""

""YOU MUST BE INSECURE""

I was unaware that the asylum had a escapee 😂 https://t.co/kBC4DL6pDN",0,0,0,0,0,,,
,False,1595406760398954500,everyone,me and @overstaythemoon https://t.co/G2pmvnfx3l,0,0,0,0,0,,,
[<ReferencedTweet id=1613482308698529793 type=replied_to],False,1539668718296236033,everyone,@Bhairavinachiya Okk okay Order Ready https://t.co/7HjXi3Q33T,0,0,1,0,0,,,
,False,1394886813525884928,everyone,dA Request - Sailors Moon and Venus https://t.co/AV7JYTOn9Q,0,0,0,0,0,,,
[<ReferencedTweet id=1613950088316948535 type=quoted],False,1503444251677450244,everyone,It’s about time they got something right! 👏🏼 https://t.co/G22tdSuoEw,0,0,1,0,0,,,
,False,64683174,everyone,"Man who fled police and jumped into a Lancashire river is found.
https://t.co/Lz7AR9lGZF",0,0,0,0,0,,,
[<ReferencedTweet id=1613898771607306240 type=quoted],False,1330137446349213702,everyone,"Could’ve signed anyone in the world, everyone wanted us and FSG treated us to this https://t.co/rkDmZHvZ2S",0,0,0,0,0,,,
[<ReferencedTweet id=1613649701445988353 type=quoted],False,1492195146485669890,everyone,FUCK YOU https://t.co/nrgGAL1rg9,0,0,0,0,0,,,
[<ReferencedTweet id=1613951677815558152 type=replied_to],False,1552338982205366274,everyone,"@Route66Historic @CraigChamberlin @mtaibbi What is offensive about this tweet @twitter @twittersupport 

I have over 20 years of experience in IT. 

Consider this my resume. DM me about a job offer, I can fix your shit.",0,0,0,0,0,,,
,False,1289847417400184833,everyone,_*)CQ He knows English better than I.        #讷河   #北安   #五大连池   #铁力                                     https://t.co/wu0BQgCDWT,0,0,0,0,0,,,
[<ReferencedTweet id=1613941826926383115 type=quoted],False,1079132387605266432,everyone,".@RepRoKhanna is not my congressperson, but enjoy immensely - his informative recurring call-in progressive town halls with @Thom_Hartmann 

I listen live Thom Hartman Radio Program live via TuneIn, or later if in meetings, etc. via dropped podcast. https://t.co/2tCZBHrSXB",0,0,0,0,0,,,
[<ReferencedTweet id=1613952239781163008 type=replied_to],False,1286577169955794944,everyone,"@Margot_loves_me gold broke 1900 and I see many hands of lettuce I do not see the miners shoot.
but there are good opportunities today to buy an Abra, AGX, https://t.co/GNspp07AsO",0,0,0,0,0,,,
[<ReferencedTweet id=1613891096769335296 type=quoted],False,3234743331,everyone,this shit was entertaining as hell lmao. https://t.co/UsdXBiQyKQ,0,0,0,0,0,,,
,False,55856378,everyone,"Multi-world 3D dress-up mobile game! Travel through time, meet special people, and collect a wide variety of clothing... Go on a magical journey in #Time Princess now! Download at: https://t.co/1Q4s3cs7oJ https://t.co/ukkrS32KsU",0,0,0,0,0,,,
[<ReferencedTweet id=1613268212115976192 type=quoted],False,250339597,everyone,the fact that anyone believes this shows you how dumb some of the public is. https://t.co/h5UVJn3nie,0,0,0,0,0,,,
[<ReferencedTweet id=1613953043594186752 type=quoted],False,1202024437224218625,everyone,SCREAMS https://t.co/DXxlkhdzIB,0,0,0,0,0,,,
[<ReferencedTweet id=1613936536822636546 type=replied_to],False,1437359100828991496,everyone,@kpopsapphic frank :P https://t.co/4BV7KghH45,0,0,0,0,0,,,
,False,1397619135064907779,everyone,Damn. https://t.co/Kidk4A5FTm,0,0,0,0,0,,,
,False,1488498476,everyone,Which billiards legend would you want to play against: @EfrenReyes or @ThorstenHohmann? Join us for their exhibition match on January 18th starting at 6 pm ET. Watch it in person ($20 at the door) or on Pay-Per-View ($4.99) by streaming here: https://t.co/EU2Vj5GKtr https://t.co/hEOFbuPsxm,0,0,0,0,5,,,
,False,1606563221464236032,everyone,"Do you like my pokemon? 🥺💕🥺💕🥺💕🥺💕 
#青岛 #青岛资源 https://t.co/7AH1F5xwAI",0,0,0,0,0,,,
[<ReferencedTweet id=1613779827332464643 type=quoted],False,275682499,everyone,"Reason number 85,000,000,000 why dating is a no for me bro https://t.co/yXcUOP0VfI https://t.co/iZ56jeBxPB",0,0,0,0,0,,,
[<ReferencedTweet id=1613906459414376449 type=quoted],False,183725921,everyone,Right back at ya! @gofcsonc https://t.co/zJz8o4xYz2,0,0,0,0,1,,,
,True,2720071940,mentionedUsers,❤️KATE❤️ IS ONLINE NOW:  LIVE 🔥 DIRECT ON CHATURBATE. DIRECT ROOM CLICK HERE:  https://t.co/IxuAGeJSAT SHOW IS FOR FREE!  You can interact just registrating on CHATURBATE. https://t.co/8qUdmQrhR8,0,0,0,0,2,,,
,False,270939734,everyone,"Why is this man pottering around as the second lead?! His sense of street style is awesome. I’ve been following him on IG for a few years. His eye for aesthetics/ framing/ color ~ is superior. 

#ErsinArıcı in #YalıÇapkını is showcasing a wonderful character • @ErsinARC 👏 https://t.co/hOjS47VCeV",0,0,1,0,0,,,
,False,1290097755919208449,everyone,hand and touches your hea u o x #推特刷粉 ＃推特粉丝 ＃推特涨粉  R I Lrt    https://t.co/5AKuyctNRB,0,0,0,0,0,,,
[<ReferencedTweet id=1613951204375105552 type=quoted],False,1613809059739598848,following,Trying this @0xKongy @astrit_dibrani @LuizMatheusDel2 @RodolfoBibolot1 @superlative_db @BigFloppaEth @simofforla21 @h1_l31 @nftrev0lution @carlosaavedr @ranist36 @KeikoEth https://t.co/wLJOBQ8qG1,0,0,0,0,0,,,
,False,838776775018700800,everyone,"31/22-r16` There is no white time in the dark world 
#北海 #鄂州 #丹东 https://t.co/EY9RmPQoBa",0,0,0,0,0,,,
[<ReferencedTweet id=1613903450928029701 type=quoted],False,274698386,everyone,Stroud ain’t the best. Bryce is the best. Stroud is the safest bet though if we are being realistic. https://t.co/GobMegKEKn,0,0,0,0,0,18810aa5b43e76c7,,
,False,1563542670986731520,everyone,We've taken it to the Lord in Prayer @ChelseaFC ... I'm the bald guy .. https://t.co/ixCJT4SFDI,0,0,0,0,0,,,
,False,1051134867369426944,everyone,"Don't stop dreaming until you achieve them, baby Char!

BABY CHARLOTTE
#เด็กหญิงชาล็อต #ชาล็อตออสติน https://t.co/ky1dVC1sVS",0,0,0,0,0,,,
[<ReferencedTweet id=1594799811806502936 type=replied_to],False,1557159194301812737,everyone,"@BerserkerNorse LMFAO, 💩🤮 me either. I Just followed you blue friend @BerserkerNorse after a brief profile vet. I would love to have a FollowBack from you after you vet my profile.💙 Just looking for new blue friends on Twitter to talk to.",0,0,0,0,0,,,
[<ReferencedTweet id=1613824256810569728 type=replied_to],False,1558710467022819330,everyone,@zee_ali17 @masoomgs Ye le lode... https://t.co/LxkoXjLsnW,0,0,0,0,0,,,
,False,148951342,everyone,SOUND LIKE ME https://t.co/eMamnQae91,0,0,0,0,0,,,
,False,1370424965074354180,everyone,Mortimer Smedley Smedley Woolf #潮吹液 Mortimer Abbot(t) #女M https://t.co/9Rq0Q2KxLW,0,0,0,0,0,,,
[<ReferencedTweet id=1613933614496092160 type=replied_to],False,531867558,everyone,@thefapband And there’s no vaccine https://t.co/uCQGJwFvH4,0,0,0,0,0,,,
,False,1407610299247595522,everyone,u can tell that he’s scared 🙁 leave them alone. https://t.co/NkeBNFrgkJ,0,0,0,0,2,,,
[<ReferencedTweet id=1613939905373114379 type=quoted],False,261069735,everyone,My favorite straight edge human https://t.co/WapepkrSMT,0,0,0,0,1,,,
[<ReferencedTweet id=1613885770166681601 type=quoted],False,1471961576349442051,everyone,I can’t tell if he genuinely believes the midfield is strong enough or he’s being a yes man to the owners🤷‍♂️ https://t.co/vJht2CA0hz,0,0,0,0,1,,,
,False,1539919562531115008,everyone,"Do you like my pokemon? 🥺💕 
#成都 #成都SPA #成都资源 https://t.co/g581zB7xca",0,0,0,0,0,,,
[<ReferencedTweet id=1613727627734401024 type=replied_to],False,1156694806434930688,everyone,"@BerryJoyful_ Your art style is so pretty! :0 I'd love to be moots, here are some of my recent pieces! https://t.co/HCm7FCEq0Q",0,0,0,0,0,,,
,False,1373249924,everyone,Screaming crying and kicking my feet look how fucking cool https://t.co/x0bNhRvSTV,0,0,0,0,0,,,
,False,1033584106456604676,everyone,"7B34AF0E :Battle ID
I need backup!
Lvl 150 Proto Bahamut
https://t.co/bRVxw3ValH",0,0,0,0,0,,,
,False,1605894049084342273,everyone,"Do you like my pokemon? 🥺💕 
#西安丝足 #西安 #西安spa https://t.co/nYRFhdeZVD",0,0,0,0,0,,,
,False,2607611545,everyone,tough they are!’                                    IHERB_Code_is (( DKH6146 ))  enjoy               promocode_voucher_coupon_dicounts_offers_perfume_promo_Vitamin_herbs_Supplements         If you take it so much you will die #IHERB  #DKH6146 https://t.co/VEGmad51eB,0,0,0,0,0,,,
,False,1494340871734530053,everyone,"#三亚 #厦门 #广州 https://t.co/xrtV1PWw54
Western maintain morning not scientist court computer.
🤨😋💌💥😅",0,0,0,0,0,,,
[<ReferencedTweet id=1613365734213664774 type=quoted],False,1348148659150606336,everyone,Men never cared about hairy coochie https://t.co/fb0HlZPrmG,0,0,0,0,0,,,
,False,1604594813726101505,everyone,"Do you like my pokemon? 🥺💕 
#沈阳按摩 #沈阳SPA #沈阳 https://t.co/B3VXkShPOj",0,0,0,0,0,,,
[<ReferencedTweet id=1613921436057444352 type=quoted],False,22532501,everyone,Yes!  My favourite show on TV right now. I've already watched the first season three times. https://t.co/q7IlouF6a2,0,0,1,0,2,,,
,False,1540003762361729026,everyone,"Do you like my pokemon? 🥺💕 
#天津 #南京 #西安 https://t.co/9w7GyX5s4E",0,0,0,0,0,,,
[<ReferencedTweet id=1613877537234452480 type=replied_to],False,1593232394,everyone,@Ililysunray Activate 4WD https://t.co/7EKkfZYMnC,0,0,0,0,0,,,
[<ReferencedTweet id=1613924240125722626 type=replied_to],False,772743609535770626,everyone,"@MinoGamesInc You can earn up to 100%-500% daily returns from spot and futures trading with our daily profitable signals.
    Want to join our free Telegram channel, click on the link
    https://t.co/J99YkpvNIS https://t.co/2SOc91sZsC",0,0,0,0,0,,,
[<ReferencedTweet id=1613627130268745728 type=quoted],False,2560121904,everyone,Appreciate the feedback all. &lt;3 https://t.co/Ht7G9t1suy,0,0,0,0,0,,,
[<ReferencedTweet id=1613952834562822144 type=replied_to],False,945918632642494464,everyone,"@sjp34020004 Sir, we request you to please share the journey details (PNR/UTS No.) and Mobile No. with us via DM. You may also raise your concern directly on https://t.co/JNjgaq11Jl or dial 139 for speedy redressal.
  https://t.co/utEzIqAAkm",0,0,0,0,0,,,
,False,220711637,everyone,"A lot of people seem to be having a hard time associating death by Covid and the vaccines to the conspiracy of the World Economic Forum strategy of reducing country populations, to “save the earth” from those pesky humans.  A simple graph tells all you need to know. https://t.co/DNixcxp7VW",0,0,0,0,2,,,
